,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2.47869095048,0.108661768558,-0.0321584118172,-0.688907525674,0.0577313144993,-0.044998864092,-0.263851708013,0.30225588785,1.21344112977,-0.824392327363,-0.543361390797,-0.670014204454,-0.470096801592,-0.0254831420851,-0.0359792542392
1,-0.98776905505,-0.216170975287,0.252197197921,-0.894897108965,-1.20327372607,-0.892793423599,0.494904170554,-0.639741605532,-0.313764543566,-0.483062758977,-0.634987881012,-0.744291554328,-0.18978007721,1.32708544375,0.74325546211
2,-0.448541943078,0.00413231588724,0.144274539369,-0.894897108965,-0.94032497087,-0.815733007917,-0.0109330818237,0.899702693658,1.03258683971,0.392295352038,0.010678378237,-1.12186808285,-0.18978007721,0.788818353471,0.158829424848
3,2.47869095048,-0.0716876043938,-0.612120463483,0.0320560158435,2.3414753905,2.07238954919,-1.65490415205,1.86108783046,0.0515888686584,0.125425341827,0.0966411219137,0.561751847623,-0.428049292935,-0.329120987886,0.158829424848
4,-0.67963927678,0.0512896934516,-0.200055670091,-0.585912734029,1.16665512813,0.37365856486,-0.263851708013,2.17621611216,-0.45836787307,0.928050438757,0.216534123029,-0.354252383206,-0.18978007721,0.913033835844,0.74325546211
5,-0.67963927678,2.37021343906,1.79563204657,-0.688907525674,-0.568258109168,0.307591952026,-0.390311021107,0.355968534489,1.85879015902,-0.158676857497,-0.551469224294,-0.756671112641,-0.0776533874579,1.40989576534,0.74325546211
6,1.0150745037,0.994822408945,-0.159594297723,-0.0709387758019,1.04080945661,2.09263272279,-0.0109330818237,1.69315289623,0.278416458995,0.915183504037,-0.583314992415,0.167253047326,-0.315922603182,-0.543047651972,-0.230787933327
7,-0.67963927678,-0.887006633287,-0.723516476076,-0.482917942384,0.511685513179,2.09335548939,0.621363483649,-1.20888387332,-0.594432910375,-1.04732412765,-0.564630738235,-0.998072499731,-0.357970111839,-0.329120987886,-0.425596612414
8,-0.67963927678,-0.246043002652,0.745563031533,0.753019557361,1.66454973405,0.986963488641,-0.516770334202,-0.4612291618,1.02324324984,-0.818233344164,-0.555563224449,2.53771980901,0.00644162985653,0.167740941606,1.32768149937
9,2.47869095048,1.22900303527,-0.397085052701,-0.173933567447,0.365795948176,1.83824148367,0.36844485746,0.658526162665,-0.194787104276,0.121666363283,-0.39865517967,0.241307528476,-0.18978007721,-0.562025017335,-0.279490103098
10,-1.06480149962,0.00438530821529,-0.820152740606,-0.894897108965,-0.162686963079,-0.73696082893,1.12720073603,-0.117292442798,-1.2066490289,-0.000625640176864,-0.138800890723,0.198438723239,-0.371985948058,-0.701767435004,-0.425596612414
11,1.32320428197,-0.407595370798,-0.311780440904,1.26799351559,0.447129998973,0.0447101782618,-2.41366003062,-0.546292676388,-1.1042770654,-0.901839937363,-0.602177418577,-0.366715025802,-0.0776533874579,-0.729370875532,-0.620405291501
12,-1.06480149962,0.168710704448,-1.11414542879,-0.894897108965,-0.476896678204,-1.02409934277,-2.7930379699,-0.591740629249,-1.35785741618,2.00143541478,0.234657813858,-0.824758683359,-0.273875094525,-0.459374722874,-0.474298782186
13,-0.98776905505,0.0609988752386,0.683688805941,-0.79190231732,-0.844996191723,-0.611438196173,0.115526231271,-1.01931865746,-0.0958969310164,-0.637007232878,-0.677137716599,-0.372904804958,-0.694350181097,-1.07441388212,-1.59444868694
14,-0.756671721348,-0.753977679225,-0.417472152873,-0.79190231732,-0.872239121317,-0.533051318913,0.874282109838,0.697615854752,-0.815662616779,2.73077486053,1.320090698,-0.366715025802,-0.0496217150197,0.0435254592332,0.158829424848
15,-0.833704165915,-1.07848692245,-1.09559966653,0.753019557361,0.730032893876,1.84611185694,-2.03428209134,-1.00373440452,-0.957836755954,-0.660098791292,-0.705022242701,0.820504910709,0.847391803001,0.995844157426,1.32768149937
16,-0.756671721348,-0.755999023538,-1.07581270191,-0.482917942384,-0.699837741252,-0.2170819178,1.12720073603,-0.655967599023,-0.227648606136,-0.624054563857,-0.469103264636,0.467559556116,0.146599992047,0.788818353471,1.32768149937
17,-0.756671721348,0.573734356767,0.818550228718,-0.379923150738,0.458729318733,0.199411568502,-2.54011934371,1.29622540167,-1.4064833403,1.3346275424,-0.549370308355,-0.379094584114,-0.386001784277,0.0435254592332,0.158829424848
18,1.09210694827,0.063014893807,0.794560477315,-0.379923150738,-0.573033365177,0.320367566743,0.36844485746,-0.27757478319,0.502837021015,-0.740936522713,-0.442930149588,1.51514400624,-0.533168064578,-0.888737614201,-0.596054206615
19,1.09210694827,0.806208251091,0.424377163765,-0.276928359093,0.196417214765,1.89409409574,0.494904170554,1.26860083227,-0.289948219033,-0.289808036047,-0.0282289713551,0.252262889815,-0.456080965373,-0.701767435004,-0.425596612414
20,0.861009614566,-0.858375979363,-0.897910809135,-0.585912734029,-0.533928908751,-0.24529337246,0.747822796743,-0.468113644606,-0.948832294749,-1.39644466275,-0.00268737029747,0.107230407494,0.216679173143,1.40989576534,1.32768149937
21,-0.98776905505,0.433255995282,-0.0425946004275,1.47398309888,1.84973593923,-0.235557394668,-0.137392394918,0.384603944635,0.0584338939013,-0.680906162096,-0.352728631299,-0.379094584114,-0.583625074966,-0.729370875532,-0.620405291501
22,-0.448541943078,3.15045036585,0.283327048697,-0.894897108965,-0.401580935787,-0.970614886976,0.747822796743,-0.318747742913,0.58032064837,0.633685807157,1.78551804924,0.280082121977,-0.694350181097,-1.07441388212,-1.59444868694
23,-1.06480149962,1.91834428592,-0.566726094499,2.29794143204,0.232522719483,-1.26180972986,-2.7930379699,0.512015523199,-1.53697686594,1.38130094551,1.41117368425,-0.880466695764,-0.694350181097,-1.07441388212,-1.59444868694
24,0.552879836296,-0.493245818323,-0.892366737361,-0.894897108965,-1.28146036498,-1.01742917683,0.621363483649,-0.7873304097,-0.463509314588,-1.24545217275,-0.558477810041,-0.379094584114,0.00644162985653,0.913033835844,0.74325546211
25,1.0150745037,3.70015059025,2.24632986416,-0.79190231732,-0.751218282891,-0.331244233167,1.12720073603,1.99333718848,-0.442897883052,1.5864215365,7.8151415459,0.263316066879,-0.105685059896,-0.0392848623487,0.353638103935
26,-0.602606832213,-1.19009282524,-1.29000062965,-0.379923150738,-1.03388379991,-0.661984864101,0.241985544365,-1.18126073741,-0.570647578739,-0.292406823232,-0.478951899432,0.263316066879,-0.161748404772,-0.0392848623487,0.353638103935
